property_id,lat,lng,addr_street,suburb,closest_train_station_id,distance_to_closest_train_station,travel_min_to_MC,direct_journey_flag,House_report,Median_house_price,House_quarterly_growth,House_twelve_month_growth,House_average_annual_growth
57990,-37.83,145.14,30 Sheehans Road,BLACKBURN,19897,1.02,26,1,"Blackburn is an average performer in VIC when comparing  median price capital growth over the last year. Blackburn gave property investors  a  average capital gain  figure when compared to the rest of the state, with 22.06%. The five-year average increase in median property values for Blackburn,3130 has given property investors a potential capital gain of 29.69% across each of those five years. Blackburn3130 is  located in VIC  which offers an average discount of -1.95% to property investors.  Blackburn itself is showing figures that indicate -4.61% is the average achievable by property buyers investing in the suburb. A  $380 per week rent on the median house gives suburb investors a gross yield of circa 4.76%, without taking into account capital value appreciation, which has been averaging out at  3.00%.","$1,595,000",13.54%,22.06%,3.00%
58342,-37.81,145.14,8 Elmhurst Road,BLACKBURN,19897,0.72,26,1,"Blackburn is an average performer in VIC when comparing  median price capital growth over the last year. Blackburn gave property investors  a  average capital gain  figure when compared to the rest of the state, with 22.06%. The five-year average increase in median property values for Blackburn,3130 has given property investors a potential capital gain of 29.69% across each of those five years. Blackburn3130 is  located in VIC  which offers an average discount of -1.95% to property investors.  Blackburn itself is showing figures that indicate -4.61% is the average achievable by property buyers investing in the suburb. A  $380 per week rent on the median house gives suburb investors a gross yield of circa 4.76%, without taking into account capital value appreciation, which has been averaging out at  3.00%.","$1,595,000",13.54%,22.06%,3.00%
57715,-37.82,145.15,18 Downing Street,BLACKBURN,19897,0.41,26,1,"Blackburn is an average performer in VIC when comparing  median price capital growth over the last year. Blackburn gave property investors  a  average capital gain  figure when compared to the rest of the state, with 22.06%. The five-year average increase in median property values for Blackburn,3130 has given property investors a potential capital gain of 29.69% across each of those five years. Blackburn3130 is  located in VIC  which offers an average discount of -1.95% to property investors.  Blackburn itself is showing figures that indicate -4.61% is the average achievable by property buyers investing in the suburb. A  $380 per week rent on the median house gives suburb investors a gross yield of circa 4.76%, without taking into account capital value appreciation, which has been averaging out at  3.00%.","$1,595,000",13.54%,22.06%,3.00%
58003,-37.82,145.16,32 Elder Street,BLACKBURN,19898,1.05,26,1,"Blackburn is an average performer in VIC when comparing  median price capital growth over the last year. Blackburn gave property investors  a  average capital gain  figure when compared to the rest of the state, with 22.06%. The five-year average increase in median property values for Blackburn,3130 has given property investors a potential capital gain of 29.69% across each of those five years. Blackburn3130 is  located in VIC  which offers an average discount of -1.95% to property investors.  Blackburn itself is showing figures that indicate -4.61% is the average achievable by property buyers investing in the suburb. A  $380 per week rent on the median house gives suburb investors a gross yield of circa 4.76%, without taking into account capital value appreciation, which has been averaging out at  3.00%.","$1,595,000",13.54%,22.06%,3.00%
57805,-37.82,145.15,20 Downing Street,BLACKBURN,19897,0.40,26,1,"Blackburn is an average performer in VIC when comparing  median price capital growth over the last year. Blackburn gave property investors  a  average capital gain  figure when compared to the rest of the state, with 22.06%. The five-year average increase in median property values for Blackburn,3130 has given property investors a potential capital gain of 29.69% across each of those five years. Blackburn3130 is  located in VIC  which offers an average discount of -1.95% to property investors.  Blackburn itself is showing figures that indicate -4.61% is the average achievable by property buyers investing in the suburb. A  $380 per week rent on the median house gives suburb investors a gross yield of circa 4.76%, without taking into account capital value appreciation, which has been averaging out at  3.00%.","$1,595,000",13.54%,22.06%,3.00%
57753,-37.83,145.15,1A Haydn Street,BLACKBURN,19898,0.85,26,1,"Blackburn is an average performer in VIC when comparing  median price capital growth over the last year. Blackburn gave property investors  a  average capital gain  figure when compared to the rest of the state, with 22.06%. The five-year average increase in median property values for Blackburn,3130 has given property investors a potential capital gain of 29.69% across each of those five years. Blackburn3130 is  located in VIC  which offers an average discount of -1.95% to property investors.  Blackburn itself is showing figures that indicate -4.61% is the average achievable by property buyers investing in the suburb. A  $380 per week rent on the median house gives suburb investors a gross yield of circa 4.76%, without taking into account capital value appreciation, which has been averaging out at  3.00%.","$1,595,000",13.54%,22.06%,3.00%
57978,-37.81,145.16,30 Ashlar Crescent,BLACKBURN,19899,1.29,27,1,"Blackburn is an average performer in VIC when comparing  median price capital growth over the last year. Blackburn gave property investors  a  average capital gain  figure when compared to the rest of the state, with 22.06%. The five-year average increase in median property values for Blackburn,3130 has given property investors a potential capital gain of 29.69% across each of those five years. Blackburn3130 is  located in VIC  which offers an average discount of -1.95% to property investors.  Blackburn itself is showing figures that indicate -4.61% is the average achievable by property buyers investing in the suburb. A  $380 per week rent on the median house gives suburb investors a gross yield of circa 4.76%, without taking into account capital value appreciation, which has been averaging out at  3.00%.","$1,595,000",13.54%,22.06%,3.00%
57501,-37.81,145.16,1/4 Maple Street,BLACKBURN,19898,1.22,26,1,"Blackburn is an average performer in VIC when comparing  median price capital growth over the last year. Blackburn gave property investors  a  average capital gain  figure when compared to the rest of the state, with 22.06%. The five-year average increase in median property values for Blackburn,3130 has given property investors a potential capital gain of 29.69% across each of those five years. Blackburn3130 is  located in VIC  which offers an average discount of -1.95% to property investors.  Blackburn itself is showing figures that indicate -4.61% is the average achievable by property buyers investing in the suburb. A  $380 per week rent on the median house gives suburb investors a gross yield of circa 4.76%, without taking into account capital value appreciation, which has been averaging out at  3.00%.","$1,595,000",13.54%,22.06%,3.00%
94797,-37.93,145.05,14 Sandra Grove,BENTLEIGH,19937,0.89,34,1,"If you compare the increase in value of investment property in  Bentleigh, 3204  to the rest of Australia, it performed quite well. The median increase in value, or capital gain property investors experienced for this VIC suburb was 17.03%. Data for the last quarter indicates that, in the short term at least, the capital value growth rate for property investors in Bentleigh has increased when compared to the 5 year average  annual rate. At number 376th of VIC’s most discounted properties, Bentleigh is in the TOP 10% of the state/territory when listing in order of most discounted to least. Using the current median advertised rental of  $575 and the average annual increase in value of a median property of  5.26%, investors should hope to achieve an overall return of 1.75%","$1,705,000",10.69%,17.03%,5.26%
94684,-37.91,145.04,12 Godfrey Street,BENTLEIGH,19940,0.44,28,1,"If you compare the increase in value of investment property in  Bentleigh, 3204  to the rest of Australia, it performed quite well. The median increase in value, or capital gain property investors experienced for this VIC suburb was 17.03%. Data for the last quarter indicates that, in the short term at least, the capital value growth rate for property investors in Bentleigh has increased when compared to the 5 year average  annual rate. At number 376th of VIC’s most discounted properties, Bentleigh is in the TOP 10% of the state/territory when listing in order of most discounted to least. Using the current median advertised rental of  $575 and the average annual increase in value of a median property of  5.26%, investors should hope to achieve an overall return of 1.75%","$1,705,000",10.69%,17.03%,5.26%
96029,-37.93,145.05,6 Hobart Street,BENTLEIGH,19938,0.91,32,1,"If you compare the increase in value of investment property in  Bentleigh, 3204  to the rest of Australia, it performed quite well. The median increase in value, or capital gain property investors experienced for this VIC suburb was 17.03%. Data for the last quarter indicates that, in the short term at least, the capital value growth rate for property investors in Bentleigh has increased when compared to the 5 year average  annual rate. At number 376th of VIC’s most discounted properties, Bentleigh is in the TOP 10% of the state/territory when listing in order of most discounted to least. Using the current median advertised rental of  $575 and the average annual increase in value of a median property of  5.26%, investors should hope to achieve an overall return of 1.75%","$1,705,000",10.69%,17.03%,5.26%
95695,-37.91,145.03,39 Wright Street,BENTLEIGH,19939,0.73,30,1,"If you compare the increase in value of investment property in  Bentleigh, 3204  to the rest of Australia, it performed quite well. The median increase in value, or capital gain property investors experienced for this VIC suburb was 17.03%. Data for the last quarter indicates that, in the short term at least, the capital value growth rate for property investors in Bentleigh has increased when compared to the 5 year average  annual rate. At number 376th of VIC’s most discounted properties, Bentleigh is in the TOP 10% of the state/territory when listing in order of most discounted to least. Using the current median advertised rental of  $575 and the average annual increase in value of a median property of  5.26%, investors should hope to achieve an overall return of 1.75%","$1,705,000",10.69%,17.03%,5.26%
95057,-37.92,145.02,2 Clairmont Avenue,BENTLEIGH,19938,1.11,32,1,"If you compare the increase in value of investment property in  Bentleigh, 3204  to the rest of Australia, it performed quite well. The median increase in value, or capital gain property investors experienced for this VIC suburb was 17.03%. Data for the last quarter indicates that, in the short term at least, the capital value growth rate for property investors in Bentleigh has increased when compared to the 5 year average  annual rate. At number 376th of VIC’s most discounted properties, Bentleigh is in the TOP 10% of the state/territory when listing in order of most discounted to least. Using the current median advertised rental of  $575 and the average annual increase in value of a median property of  5.26%, investors should hope to achieve an overall return of 1.75%","$1,705,000",10.69%,17.03%,5.26%
95529,-37.92,145.05,31 Renown Street,BENTLEIGH,19939,1.00,30,1,"If you compare the increase in value of investment property in  Bentleigh, 3204  to the rest of Australia, it performed quite well. The median increase in value, or capital gain property investors experienced for this VIC suburb was 17.03%. Data for the last quarter indicates that, in the short term at least, the capital value growth rate for property investors in Bentleigh has increased when compared to the 5 year average  annual rate. At number 376th of VIC’s most discounted properties, Bentleigh is in the TOP 10% of the state/territory when listing in order of most discounted to least. Using the current median advertised rental of  $575 and the average annual increase in value of a median property of  5.26%, investors should hope to achieve an overall return of 1.75%","$1,705,000",10.69%,17.03%,5.26%
95202,-37.93,145.03,22 Mcarthur Street,BENTLEIGH,19938,0.42,32,1,"If you compare the increase in value of investment property in  Bentleigh, 3204  to the rest of Australia, it performed quite well. The median increase in value, or capital gain property investors experienced for this VIC suburb was 17.03%. Data for the last quarter indicates that, in the short term at least, the capital value growth rate for property investors in Bentleigh has increased when compared to the 5 year average  annual rate. At number 376th of VIC’s most discounted properties, Bentleigh is in the TOP 10% of the state/territory when listing in order of most discounted to least. Using the current median advertised rental of  $575 and the average annual increase in value of a median property of  5.26%, investors should hope to achieve an overall return of 1.75%","$1,705,000",10.69%,17.03%,5.26%
94491,-37.92,145.02,1 Wilson Street,BENTLEIGH,19939,1.13,30,1,"If you compare the increase in value of investment property in  Bentleigh, 3204  to the rest of Australia, it performed quite well. The median increase in value, or capital gain property investors experienced for this VIC suburb was 17.03%. Data for the last quarter indicates that, in the short term at least, the capital value growth rate for property investors in Bentleigh has increased when compared to the 5 year average  annual rate. At number 376th of VIC’s most discounted properties, Bentleigh is in the TOP 10% of the state/territory when listing in order of most discounted to least. Using the current median advertised rental of  $575 and the average annual increase in value of a median property of  5.26%, investors should hope to achieve an overall return of 1.75%","$1,705,000",10.69%,17.03%,5.26%
95907,-37.92,145.03,5 Sunnyside Grove,BENTLEIGH,19938,0.87,32,1,"If you compare the increase in value of investment property in  Bentleigh, 3204  to the rest of Australia, it performed quite well. The median increase in value, or capital gain property investors experienced for this VIC suburb was 17.03%. Data for the last quarter indicates that, in the short term at least, the capital value growth rate for property investors in Bentleigh has increased when compared to the 5 year average  annual rate. At number 376th of VIC’s most discounted properties, Bentleigh is in the TOP 10% of the state/territory when listing in order of most discounted to least. Using the current median advertised rental of  $575 and the average annual increase in value of a median property of  5.26%, investors should hope to achieve an overall return of 1.75%","$1,705,000",10.69%,17.03%,5.26%
94705,-37.92,145.03,12 Sunnyside Grove,BENTLEIGH,19939,0.83,30,1,"If you compare the increase in value of investment property in  Bentleigh, 3204  to the rest of Australia, it performed quite well. The median increase in value, or capital gain property investors experienced for this VIC suburb was 17.03%. Data for the last quarter indicates that, in the short term at least, the capital value growth rate for property investors in Bentleigh has increased when compared to the 5 year average  annual rate. At number 376th of VIC’s most discounted properties, Bentleigh is in the TOP 10% of the state/territory when listing in order of most discounted to least. Using the current median advertised rental of  $575 and the average annual increase in value of a median property of  5.26%, investors should hope to achieve an overall return of 1.75%","$1,705,000",10.69%,17.03%,5.26%
95596,-37.93,145.04,34 South Avenue,BENTLEIGH,19938,0.50,32,1,"If you compare the increase in value of investment property in  Bentleigh, 3204  to the rest of Australia, it performed quite well. The median increase in value, or capital gain property investors experienced for this VIC suburb was 17.03%. Data for the last quarter indicates that, in the short term at least, the capital value growth rate for property investors in Bentleigh has increased when compared to the 5 year average  annual rate. At number 376th of VIC’s most discounted properties, Bentleigh is in the TOP 10% of the state/territory when listing in order of most discounted to least. Using the current median advertised rental of  $575 and the average annual increase in value of a median property of  5.26%, investors should hope to achieve an overall return of 1.75%","$1,705,000",10.69%,17.03%,5.26%
94508,-37.92,145.04,1/2 Riddle Street,BENTLEIGH,19938,0.63,32,1,"If you compare the increase in value of investment property in  Bentleigh, 3204  to the rest of Australia, it performed quite well. The median increase in value, or capital gain property investors experienced for this VIC suburb was 17.03%. Data for the last quarter indicates that, in the short term at least, the capital value growth rate for property investors in Bentleigh has increased when compared to the 5 year average  annual rate. At number 376th of VIC’s most discounted properties, Bentleigh is in the TOP 10% of the state/territory when listing in order of most discounted to least. Using the current median advertised rental of  $575 and the average annual increase in value of a median property of  5.26%, investors should hope to achieve an overall return of 1.75%","$1,705,000",10.69%,17.03%,5.26%
94621,-37.93,145.03,11 Coates Street,BENTLEIGH,19938,0.35,32,1,"If you compare the increase in value of investment property in  Bentleigh, 3204  to the rest of Australia, it performed quite well. The median increase in value, or capital gain property investors experienced for this VIC suburb was 17.03%. Data for the last quarter indicates that, in the short term at least, the capital value growth rate for property investors in Bentleigh has increased when compared to the 5 year average  annual rate. At number 376th of VIC’s most discounted properties, Bentleigh is in the TOP 10% of the state/territory when listing in order of most discounted to least. Using the current median advertised rental of  $575 and the average annual increase in value of a median property of  5.26%, investors should hope to achieve an overall return of 1.75%","$1,705,000",10.69%,17.03%,5.26%
95707,-37.92,145.02,4 Clairmont Avenue,BENTLEIGH,19938,1.10,32,1,"If you compare the increase in value of investment property in  Bentleigh, 3204  to the rest of Australia, it performed quite well. The median increase in value, or capital gain property investors experienced for this VIC suburb was 17.03%. Data for the last quarter indicates that, in the short term at least, the capital value growth rate for property investors in Bentleigh has increased when compared to the 5 year average  annual rate. At number 376th of VIC’s most discounted properties, Bentleigh is in the TOP 10% of the state/territory when listing in order of most discounted to least. Using the current median advertised rental of  $575 and the average annual increase in value of a median property of  5.26%, investors should hope to achieve an overall return of 1.75%","$1,705,000",10.69%,17.03%,5.26%
95909,-37.93,145.04,5 Uonga Road,BENTLEIGH,19938,0.45,32,1,"If you compare the increase in value of investment property in  Bentleigh, 3204  to the rest of Australia, it performed quite well. The median increase in value, or capital gain property investors experienced for this VIC suburb was 17.03%. Data for the last quarter indicates that, in the short term at least, the capital value growth rate for property investors in Bentleigh has increased when compared to the 5 year average  annual rate. At number 376th of VIC’s most discounted properties, Bentleigh is in the TOP 10% of the state/territory when listing in order of most discounted to least. Using the current median advertised rental of  $575 and the average annual increase in value of a median property of  5.26%, investors should hope to achieve an overall return of 1.75%","$1,705,000",10.69%,17.03%,5.26%
95329,-37.92,145.04,26 London Street,BENTLEIGH,19938,0.72,32,1,"If you compare the increase in value of investment property in  Bentleigh, 3204  to the rest of Australia, it performed quite well. The median increase in value, or capital gain property investors experienced for this VIC suburb was 17.03%. Data for the last quarter indicates that, in the short term at least, the capital value growth rate for property investors in Bentleigh has increased when compared to the 5 year average  annual rate. At number 376th of VIC’s most discounted properties, Bentleigh is in the TOP 10% of the state/territory when listing in order of most discounted to least. Using the current median advertised rental of  $575 and the average annual increase in value of a median property of  5.26%, investors should hope to achieve an overall return of 1.75%","$1,705,000",10.69%,17.03%,5.26%
95114,-37.91,145.04,20 Donaldson Street,BENTLEIGH,19940,0.49,28,1,"If you compare the increase in value of investment property in  Bentleigh, 3204  to the rest of Australia, it performed quite well. The median increase in value, or capital gain property investors experienced for this VIC suburb was 17.03%. Data for the last quarter indicates that, in the short term at least, the capital value growth rate for property investors in Bentleigh has increased when compared to the 5 year average  annual rate. At number 376th of VIC’s most discounted properties, Bentleigh is in the TOP 10% of the state/territory when listing in order of most discounted to least. Using the current median advertised rental of  $575 and the average annual increase in value of a median property of  5.26%, investors should hope to achieve an overall return of 1.75%","$1,705,000",10.69%,17.03%,5.26%
96010,-37.92,145.05,6 Bardolph Court,BENTLEIGH,19939,1.20,30,1,"If you compare the increase in value of investment property in  Bentleigh, 3204  to the rest of Australia, it performed quite well. The median increase in value, or capital gain property investors experienced for this VIC suburb was 17.03%. Data for the last quarter indicates that, in the short term at least, the capital value growth rate for property investors in Bentleigh has increased when compared to the 5 year average  annual rate. At number 376th of VIC’s most discounted properties, Bentleigh is in the TOP 10% of the state/territory when listing in order of most discounted to least. Using the current median advertised rental of  $575 and the average annual increase in value of a median property of  5.26%, investors should hope to achieve an overall return of 1.75%","$1,705,000",10.69%,17.03%,5.26%
94813,-37.93,145.05,141 Patterson Road,BENTLEIGH,19938,1.02,32,1,"If you compare the increase in value of investment property in  Bentleigh, 3204  to the rest of Australia, it performed quite well. The median increase in value, or capital gain property investors experienced for this VIC suburb was 17.03%. Data for the last quarter indicates that, in the short term at least, the capital value growth rate for property investors in Bentleigh has increased when compared to the 5 year average  annual rate. At number 376th of VIC’s most discounted properties, Bentleigh is in the TOP 10% of the state/territory when listing in order of most discounted to least. Using the current median advertised rental of  $575 and the average annual increase in value of a median property of  5.26%, investors should hope to achieve an overall return of 1.75%","$1,705,000",10.69%,17.03%,5.26%
95189,-37.93,145.04,22 Gilmour Road,BENTLEIGH,19937,0.65,34,1,"If you compare the increase in value of investment property in  Bentleigh, 3204  to the rest of Australia, it performed quite well. The median increase in value, or capital gain property investors experienced for this VIC suburb was 17.03%. Data for the last quarter indicates that, in the short term at least, the capital value growth rate for property investors in Bentleigh has increased when compared to the 5 year average  annual rate. At number 376th of VIC’s most discounted properties, Bentleigh is in the TOP 10% of the state/territory when listing in order of most discounted to least. Using the current median advertised rental of  $575 and the average annual increase in value of a median property of  5.26%, investors should hope to achieve an overall return of 1.75%","$1,705,000",10.69%,17.03%,5.26%
95242,-37.92,145.03,23 Rose Street,BENTLEIGH,19939,0.58,30,1,"If you compare the increase in value of investment property in  Bentleigh, 3204  to the rest of Australia, it performed quite well. The median increase in value, or capital gain property investors experienced for this VIC suburb was 17.03%. Data for the last quarter indicates that, in the short term at least, the capital value growth rate for property investors in Bentleigh has increased when compared to the 5 year average  annual rate. At number 376th of VIC’s most discounted properties, Bentleigh is in the TOP 10% of the state/territory when listing in order of most discounted to least. Using the current median advertised rental of  $575 and the average annual increase in value of a median property of  5.26%, investors should hope to achieve an overall return of 1.75%","$1,705,000",10.69%,17.03%,5.26%
4508,-37.84,144.88,5 Elizabeth Street,NEWPORT,19994,0.56,-1,-1,"VIC has seen average median house prices change by 22.78% which means that Newport, 3015  has done well for property investors by showing a capital gain of 25.71% over the last year Newport,3015 has offered an average of 25.71% return per annum in house price rises to property investors over the last three years. Our latest figures would indicate that property sellers in Newport are currently offering property investors an average price cut of 0.00% below the asking price at the moment. With the median price for a house in Newport being  $1220000 and the advertised rent reaching  $550 the gross rental yield for property investors calculates out to be 3.25%","$1,220,000",10.83%,25.71%,8.79%
4303,-37.85,144.87,26 Croker Street,NEWPORT,19994,0.96,-1,-1,"VIC has seen average median house prices change by 22.78% which means that Newport, 3015  has done well for property investors by showing a capital gain of 25.71% over the last year Newport,3015 has offered an average of 25.71% return per annum in house price rises to property investors over the last three years. Our latest figures would indicate that property sellers in Newport are currently offering property investors an average price cut of 0.00% below the asking price at the moment. With the median price for a house in Newport being  $1220000 and the advertised rent reaching  $550 the gross rental yield for property investors calculates out to be 3.25%","$1,220,000",10.83%,25.71%,8.79%
4073,-37.85,144.87,116A Woods Street,NEWPORT,19994,1.06,-1,-1,"VIC has seen average median house prices change by 22.78% which means that Newport, 3015  has done well for property investors by showing a capital gain of 25.71% over the last year Newport,3015 has offered an average of 25.71% return per annum in house price rises to property investors over the last three years. Our latest figures would indicate that property sellers in Newport are currently offering property investors an average price cut of 0.00% below the asking price at the moment. With the median price for a house in Newport being  $1220000 and the advertised rent reaching  $550 the gross rental yield for property investors calculates out to be 3.25%","$1,220,000",10.83%,25.71%,8.79%
4567,-37.85,144.87,5A Jubilee Street,NEWPORT,19994,1.18,-1,-1,"VIC has seen average median house prices change by 22.78% which means that Newport, 3015  has done well for property investors by showing a capital gain of 25.71% over the last year Newport,3015 has offered an average of 25.71% return per annum in house price rises to property investors over the last three years. Our latest figures would indicate that property sellers in Newport are currently offering property investors an average price cut of 0.00% below the asking price at the moment. With the median price for a house in Newport being  $1220000 and the advertised rent reaching  $550 the gross rental yield for property investors calculates out to be 3.25%","$1,220,000",10.83%,25.71%,8.79%
4409,-37.84,144.87,39 Clyde Street,NEWPORT,19994,1.59,-1,-1,"VIC has seen average median house prices change by 22.78% which means that Newport, 3015  has done well for property investors by showing a capital gain of 25.71% over the last year Newport,3015 has offered an average of 25.71% return per annum in house price rises to property investors over the last three years. Our latest figures would indicate that property sellers in Newport are currently offering property investors an average price cut of 0.00% below the asking price at the moment. With the median price for a house in Newport being  $1220000 and the advertised rent reaching  $550 the gross rental yield for property investors calculates out to be 3.25%","$1,220,000",10.83%,25.71%,8.79%
4650,-37.84,144.88,74 Newcastle Street,NEWPORT,19994,0.64,-1,-1,"VIC has seen average median house prices change by 22.78% which means that Newport, 3015  has done well for property investors by showing a capital gain of 25.71% over the last year Newport,3015 has offered an average of 25.71% return per annum in house price rises to property investors over the last three years. Our latest figures would indicate that property sellers in Newport are currently offering property investors an average price cut of 0.00% below the asking price at the moment. With the median price for a house in Newport being  $1220000 and the advertised rent reaching  $550 the gross rental yield for property investors calculates out to be 3.25%","$1,220,000",10.83%,25.71%,8.79%
4105,-37.85,144.87,13 Monmouth Street,NEWPORT,19994,1.13,-1,-1,"VIC has seen average median house prices change by 22.78% which means that Newport, 3015  has done well for property investors by showing a capital gain of 25.71% over the last year Newport,3015 has offered an average of 25.71% return per annum in house price rises to property investors over the last three years. Our latest figures would indicate that property sellers in Newport are currently offering property investors an average price cut of 0.00% below the asking price at the moment. With the median price for a house in Newport being  $1220000 and the advertised rent reaching  $550 the gross rental yield for property investors calculates out to be 3.25%","$1,220,000",10.83%,25.71%,8.79%
4046,-37.84,144.87,10 Shellard Street,NEWPORT,19994,1.55,-1,-1,"VIC has seen average median house prices change by 22.78% which means that Newport, 3015  has done well for property investors by showing a capital gain of 25.71% over the last year Newport,3015 has offered an average of 25.71% return per annum in house price rises to property investors over the last three years. Our latest figures would indicate that property sellers in Newport are currently offering property investors an average price cut of 0.00% below the asking price at the moment. With the median price for a house in Newport being  $1220000 and the advertised rent reaching  $550 the gross rental yield for property investors calculates out to be 3.25%","$1,220,000",10.83%,25.71%,8.79%
4045,-37.84,144.88,10 Ross Street,NEWPORT,19994,0.72,-1,-1,"VIC has seen average median house prices change by 22.78% which means that Newport, 3015  has done well for property investors by showing a capital gain of 25.71% over the last year Newport,3015 has offered an average of 25.71% return per annum in house price rises to property investors over the last three years. Our latest figures would indicate that property sellers in Newport are currently offering property investors an average price cut of 0.00% below the asking price at the moment. With the median price for a house in Newport being  $1220000 and the advertised rent reaching  $550 the gross rental yield for property investors calculates out to be 3.25%","$1,220,000",10.83%,25.71%,8.79%
4654,-37.83,144.87,75 Charlotte Street,NEWPORT,19995,1.78,-1,-1,"VIC has seen average median house prices change by 22.78% which means that Newport, 3015  has done well for property investors by showing a capital gain of 25.71% over the last year Newport,3015 has offered an average of 25.71% return per annum in house price rises to property investors over the last three years. Our latest figures would indicate that property sellers in Newport are currently offering property investors an average price cut of 0.00% below the asking price at the moment. With the median price for a house in Newport being  $1220000 and the advertised rent reaching  $550 the gross rental yield for property investors calculates out to be 3.25%","$1,220,000",10.83%,25.71%,8.79%
4532,-37.84,144.87,51/132-136 Mason Street,NEWPORT,19994,0.99,-1,-1,"VIC has seen average median house prices change by 22.78% which means that Newport, 3015  has done well for property investors by showing a capital gain of 25.71% over the last year Newport,3015 has offered an average of 25.71% return per annum in house price rises to property investors over the last three years. Our latest figures would indicate that property sellers in Newport are currently offering property investors an average price cut of 0.00% below the asking price at the moment. With the median price for a house in Newport being  $1220000 and the advertised rent reaching  $550 the gross rental yield for property investors calculates out to be 3.25%","$1,220,000",10.83%,25.71%,8.79%
4508,-37.84,144.88,5 Elizabeth Street,NEWPORT,19994,0.56,-1,-1,"VIC has seen average median house prices change by 22.78% which means that Newport, 3015  has done well for property investors by showing a capital gain of 25.71% over the last year Newport,3015 has offered an average of 25.71% return per annum in house price rises to property investors over the last three years. Our latest figures would indicate that property sellers in Newport are currently offering property investors an average price cut of 0.00% below the asking price at the moment. With the median price for a house in Newport being  $1220000 and the advertised rent reaching  $550 the gross rental yield for property investors calculates out to be 3.25%","$1,220,000",10.83%,25.71%,8.79%
4746,-37.84,144.87,98 Anderson Street,NEWPORT,19994,0.91,-1,-1,"VIC has seen average median house prices change by 22.78% which means that Newport, 3015  has done well for property investors by showing a capital gain of 25.71% over the last year Newport,3015 has offered an average of 25.71% return per annum in house price rises to property investors over the last three years. Our latest figures would indicate that property sellers in Newport are currently offering property investors an average price cut of 0.00% below the asking price at the moment. With the median price for a house in Newport being  $1220000 and the advertised rent reaching  $550 the gross rental yield for property investors calculates out to be 3.25%","$1,220,000",10.83%,25.71%,8.79%
3279,-37.82,144.89,29 Newcastle Street,YARRAVILLE,19996,0.58,-1,-1,"Over the last year, property investments in Yarraville, 3013 have given investors a capital gain of 46.67%. This compares very favourably with the 22.78% for VIC as a whole. A 72.33% growth in median value for property investors in Yarraville,3013 puts this suburb at number 284th in terms of best performing suburbs in VIC The most recent median price for Yarraville is $1175000, with sellers offering an average of 0.00% off the asking price. Yarraville is 652th on a list of best yielding suburbs for rents in VIC with a 1.55% return","$1,175,000",11.56%,46.67%,9.63%
3952,-37.82,144.86,9 Stanger Street,YARRAVILLE,20022,1.77,16,1,"Over the last year, property investments in Yarraville, 3013 have given investors a capital gain of 46.67%. This compares very favourably with the 22.78% for VIC as a whole. A 72.33% growth in median value for property investors in Yarraville,3013 puts this suburb at number 284th in terms of best performing suburbs in VIC The most recent median price for Yarraville is $1175000, with sellers offering an average of 0.00% off the asking price. Yarraville is 652th on a list of best yielding suburbs for rents in VIC with a 1.55% return","$1,175,000",11.56%,46.67%,9.63%
3822,-37.81,144.88,70 O'farrell Street,YARRAVILLE,20023,0.85,14,1,"Over the last year, property investments in Yarraville, 3013 have given investors a capital gain of 46.67%. This compares very favourably with the 22.78% for VIC as a whole. A 72.33% growth in median value for property investors in Yarraville,3013 puts this suburb at number 284th in terms of best performing suburbs in VIC The most recent median price for Yarraville is $1175000, with sellers offering an average of 0.00% off the asking price. Yarraville is 652th on a list of best yielding suburbs for rents in VIC with a 1.55% return","$1,175,000",11.56%,46.67%,9.63%
3212,-37.81,144.89,26 Avoca Street,YARRAVILLE,19996,0.23,-1,-1,"Over the last year, property investments in Yarraville, 3013 have given investors a capital gain of 46.67%. This compares very favourably with the 22.78% for VIC as a whole. A 72.33% growth in median value for property investors in Yarraville,3013 puts this suburb at number 284th in terms of best performing suburbs in VIC The most recent median price for Yarraville is $1175000, with sellers offering an average of 0.00% off the asking price. Yarraville is 652th on a list of best yielding suburbs for rents in VIC with a 1.55% return","$1,175,000",11.56%,46.67%,9.63%
3498,-37.82,144.89,40 Frederick Street,YARRAVILLE,19996,0.57,-1,-1,"Over the last year, property investments in Yarraville, 3013 have given investors a capital gain of 46.67%. This compares very favourably with the 22.78% for VIC as a whole. A 72.33% growth in median value for property investors in Yarraville,3013 puts this suburb at number 284th in terms of best performing suburbs in VIC The most recent median price for Yarraville is $1175000, with sellers offering an average of 0.00% off the asking price. Yarraville is 652th on a list of best yielding suburbs for rents in VIC with a 1.55% return","$1,175,000",11.56%,46.67%,9.63%
3403,-37.82,144.87,34 Freame Street,YARRAVILLE,19996,1.38,-1,-1,"Over the last year, property investments in Yarraville, 3013 have given investors a capital gain of 46.67%. This compares very favourably with the 22.78% for VIC as a whole. A 72.33% growth in median value for property investors in Yarraville,3013 puts this suburb at number 284th in terms of best performing suburbs in VIC The most recent median price for Yarraville is $1175000, with sellers offering an average of 0.00% off the asking price. Yarraville is 652th on a list of best yielding suburbs for rents in VIC with a 1.55% return","$1,175,000",11.56%,46.67%,9.63%
